Variable index;Variable type;Variable ID;Variable name;Variable data;Upper bound;Lower bound;Max;Min
48;Biomass component reaction constraint;none;none;2;0
49;Biomass component reaction constraint;none;none;2;0
50;Biomass component reaction constraint;none;none;2;0
51;Biomass component reaction constraint;none;none;2;0
52;Biomass component reaction constraint;none;none;2;0
53;Biomass component reaction constraint;none;none;2;0
54;Biomass component reaction constraint;none;none;2;0
55;Biomass component reaction constraint;none;none;2;0
56;Biomass component reaction constraint;none;none;2;0
57;Biomass component reaction constraint;none;none;2;0
58;Biomass component reaction constraint;none;none;2;0
59;Biomass component reaction constraint;none;none;2;0
60;Biomass component reaction constraint;none;none;2;0
61;Biomass component reaction constraint;none;none;2;0
62;Biomass component reaction constraint;none;none;2;0
63;Biomass component reaction constraint;none;none;2;0
64;Biomass component reaction constraint;none;none;2;0
65;Biomass component reaction constraint;none;none;2;0
66;Biomass component reaction constraint;none;none;2;0
67;Biomass component reaction constraint;none;none;2;0
68;Biomass component reaction constraint;none;none;2;0
69;Biomass component reaction constraint;none;none;2;0
70;Biomass component reaction constraint;none;none;2;0
71;Biomass component reaction constraint;none;none;2;0
72;Biomass component reaction constraint;none;none;2;0
73;Biomass component reaction constraint;none;none;2;0
74;Biomass component reaction constraint;none;none;2;0
75;Biomass component reaction constraint;none;none;2;0
76;Biomass component reaction constraint;none;none;2;0
77;c_mass_balance;cpd00506_c0;cpd00506_c0;;0;0
78;c_mass_balance;cpd00002_c0;cpd00002_c0;;0;0
79;c_mass_balance;cpd00033_c0;cpd00033_c0;;0;0
80;c_mass_balance;cpd00067_c0;cpd00067_c0;;0;0
81;c_mass_balance;cpd00042_c0;cpd00042_c0;;0;0
82;c_mass_balance;cpd00009_c0;cpd00009_c0;;0;0
83;c_mass_balance;cpd00008_c0;cpd00008_c0;;0;0
84;c_mass_balance;cpd00017_c0;cpd00017_c0;;0;0
85;c_mass_balance;cpd00074_c0;cpd00074_c0;;0;0
86;c_mass_balance;cpd01311_c0;cpd01311_c0;;0;0
87;c_mass_balance;cpd03091_c0;cpd03091_c0;;0;0
88;c_mass_balance;cpd00060_c0;cpd00060_c0;;0;0
89;c_mass_balance;cpd00104_c0;cpd00104_c0;;0;0
90;c_mass_balance;cpd00054_c0;cpd00054_c0;;0;0
91;c_mass_balance;cpd00022_c0;cpd00022_c0;;0;0
92;c_mass_balance;cpd00010_c0;cpd00010_c0;;0;0
93;c_mass_balance;cpd00722_c0;cpd00722_c0;;0;0
94;c_mass_balance;cpd00046_c0;cpd00046_c0;;0;0
95;c_mass_balance;cpd00096_c0;cpd00096_c0;;0;0
96;c_mass_balance;cpd00658_c0;cpd00658_c0;;0;0
97;c_mass_balance;cpd00001_c0;cpd00001_c0;;0;0
98;c_mass_balance;cpd00020_c0;cpd00020_c0;;0;0
99;c_mass_balance;cpd02566_c0;cpd02566_c0;;0;0
100;c_mass_balance;cpd00032_c0;cpd00032_c0;;0;0
101;c_mass_balance;cpd00061_c0;cpd00061_c0;;0;0
102;c_mass_balance;cpd00011_c0;cpd00011_c0;;0;0
103;e_mass_balance;cpd00075_e0;cpd00075_e0;;0;0
104;e_mass_balance;cpd00067_e0;cpd00067_e0;;0;0
105;c_mass_balance;cpd00075_c0;cpd00075_c0;;0;0
106;c_mass_balance;cpd00179_c0;cpd00179_c0;;0;0
107;c_mass_balance;cpd00027_c0;cpd00027_c0;;0;0
108;c_mass_balance;cpd00137_c0;cpd00137_c0;;0;0
109;c_mass_balance;cpd00260_c0;cpd00260_c0;;0;0
110;c_mass_balance;cpd02807_c0;cpd02807_c0;;0;0
111;c_mass_balance;cpd01140_c0;cpd01140_c0;;0;0
112;c_mass_balance;cpd00014_c0;cpd00014_c0;;0;0
113;c_mass_balance;cpd02952_c0;cpd02952_c0;;0;0
114;c_mass_balance;cpd00039_c0;cpd00039_c0;;0;0
115;c_mass_balance;cpd01155_c0;cpd01155_c0;;0;0
116;c_mass_balance;cpd17042_c0;cpd17042_c0;;0;0
117;c_mass_balance;cpd02557_c0;cpd02557_c0;;0;0
118;c_mass_balance;cpd00012_c0;cpd00012_c0;;0;0
119;c_mass_balance;cpd02590_c0;cpd02590_c0;;0;0
120;c_mass_balance;cpd00113_c0;cpd00113_c0;;0;0
121;c_mass_balance;cpd08289_c0;cpd08289_c0;;0;0
122;c_mass_balance;cpd08449_c0;cpd08449_c0;;0;0
123;c_mass_balance;cpd00478_c0;cpd00478_c0;;0;0
124;c_mass_balance;cpd15721_c0;cpd15721_c0;;0;0
125;c_mass_balance;cpd15727_c0;cpd15727_c0;;0;0
126;c_mass_balance;cpd11589_c0;cpd11589_c0;;0;0
127;c_mass_balance;cpd00041_c0;cpd00041_c0;;0;0
128;c_mass_balance;cpd00206_c0;cpd00206_c0;;0;0
129;c_mass_balance;cpd00533_c0;cpd00533_c0;;0;0
130;c_mass_balance;cpd02227_c0;cpd02227_c0;;0;0
131;c_mass_balance;cpd08636_c0;cpd08636_c0;;0;0
132;c_mass_balance;cpd00135_c0;cpd00135_c0;;0;0
133;c_mass_balance;cpd02375_c0;cpd02375_c0;;0;0
134;c_mass_balance;cpd00018_c0;cpd00018_c0;;0;0
135;c_mass_balance;cpd00106_c0;cpd00106_c0;;0;0
136;c_mass_balance;cpd02295_c0;cpd02295_c0;;0;0
137;c_mass_balance;cpd15353_c0;cpd15353_c0;;0;0
138;c_mass_balance;cpd00356_c0;cpd00356_c0;;0;0
139;c_mass_balance;cpd00367_c0;cpd00367_c0;;0;0
140;c_mass_balance;cpd00026_c0;cpd00026_c0;;0;0
141;c_mass_balance;cpd00003_c0;cpd00003_c0;;0;0
142;c_mass_balance;cpd00144_c0;cpd00144_c0;;0;0
143;c_mass_balance;cpd00004_c0;cpd00004_c0;;0;0
144;c_mass_balance;cpd00654_c0;cpd00654_c0;;0;0
145;c_mass_balance;cpd03349_c0;cpd03349_c0;;0;0
146;c_mass_balance;cpd03362_c0;cpd03362_c0;;0;0
147;c_mass_balance;cpd01186_c0;cpd01186_c0;;0;0
148;c_mass_balance;cpd00806_c0;cpd00806_c0;;0;0
149;c_mass_balance;cpd15317_c0;cpd15317_c0;;0;0
150;c_mass_balance;cpd00908_c0;cpd00908_c0;;0;0
151;c_mass_balance;cpd15237_c0;cpd15237_c0;;0;0
152;c_mass_balance;cpd00024_c0;cpd00024_c0;;0;0
153;c_mass_balance;cpd00807_c0;cpd00807_c0;;0;0
154;c_mass_balance;cpd00023_c0;cpd00023_c0;;0;0
155;c_mass_balance;cpd00930_c0;cpd00930_c0;;0;0
156;c_mass_balance;cpd00808_c0;cpd00808_c0;;0;0
157;c_mass_balance;cpd00198_c0;cpd00198_c0;;0;0
158;c_mass_balance;cpd03246_c0;cpd03246_c0;;0;0
159;c_mass_balance;cpd00210_c0;cpd00210_c0;;0;0
160;c_mass_balance;cpd01663_c0;cpd01663_c0;;0;0
161;c_mass_balance;cpd15331_c0;cpd15331_c0;;0;0
162;c_mass_balance;cpd11466_c0;cpd11466_c0;;0;0
163;c_mass_balance;cpd15522_c0;cpd15522_c0;;0;0
164;c_mass_balance;cpd11493_c0;cpd11493_c0;;0;0
165;c_mass_balance;cpd00350_c0;cpd00350_c0;;0;0
166;c_mass_balance;cpd00289_c0;cpd00289_c0;;0;0
167;c_mass_balance;cpd00171_c0;cpd00171_c0;;0;0
168;c_mass_balance;cpd11225_c0;cpd11225_c0;;0;0
169;c_mass_balance;cpd00047_c0;cpd00047_c0;;0;0
170;c_mass_balance;cpd00585_c0;cpd00585_c0;;0;0
171;c_mass_balance;cpd01679_c0;cpd01679_c0;;0;0
172;c_mass_balance;cpd00013_c0;cpd00013_c0;;0;0
173;c_mass_balance;cpd00100_c0;cpd00100_c0;;0;0
174;c_mass_balance;cpd00006_c0;cpd00006_c0;;0;0
175;c_mass_balance;cpd00448_c0;cpd00448_c0;;0;0
176;c_mass_balance;cpd00005_c0;cpd00005_c0;;0;0
177;c_mass_balance;cpd12232_c0;cpd12232_c0;;0;0
178;c_mass_balance;cpd00354_c0;cpd00354_c0;;0;0
179;c_mass_balance;cpd00162_c0;cpd00162_c0;;0;0
180;c_mass_balance;cpd00071_c0;cpd00071_c0;;0;0
181;c_mass_balance;cpd14891_c0;cpd14891_c0;;0;0
182;c_mass_balance;cpd16342_c0;cpd16342_c0;;0;0
183;c_mass_balance;cpd00232_c0;cpd00232_c0;;0;0
184;c_mass_balance;cpd00492_c0;cpd00492_c0;;0;0
185;c_mass_balance;cpd00810_c0;cpd00810_c0;;0;0
186;c_mass_balance;cpd00091_c0;cpd00091_c0;;0;0
187;c_mass_balance;cpd15350_c0;cpd15350_c0;;0;0
188;c_mass_balance;cpd00080_c0;cpd00080_c0;;0;0
189;c_mass_balance;cpd01741_c0;cpd01741_c0;;0;0
190;c_mass_balance;cpd00345_c0;cpd00345_c0;;0;0
191;c_mass_balance;cpd00125_c0;cpd00125_c0;;0;0
192;c_mass_balance;cpd00249_c0;cpd00249_c0;;0;0
193;c_mass_balance;cpd00115_c0;cpd00115_c0;;0;0
194;c_mass_balance;cpd00177_c0;cpd00177_c0;;0;0
195;c_mass_balance;cpd15308_c0;cpd15308_c0;;0;0
196;c_mass_balance;cpd15523_c0;cpd15523_c0;;0;0
197;c_mass_balance;cpd00307_c0;cpd00307_c0;;0;0
198;c_mass_balance;cpd00092_c0;cpd00092_c0;;0;0
199;c_mass_balance;cpd00226_c0;cpd00226_c0;;0;0
200;c_mass_balance;cpd00309_c0;cpd00309_c0;;0;0
201;c_mass_balance;cpd15702_c0;cpd15702_c0;;0;0
202;c_mass_balance;cpd15678_c0;cpd15678_c0;;0;0
203;c_mass_balance;cpd15325_c0;cpd15325_c0;;0;0
204;c_mass_balance;cpd15495_c0;cpd15495_c0;;0;0
205;c_mass_balance;cpd01399_c0;cpd01399_c0;;0;0
206;c_mass_balance;cpd00089_c0;cpd00089_c0;;0;0
207;c_mass_balance;cpd12225_c0;cpd12225_c0;;0;0
208;c_mass_balance;cpd12005_c0;cpd12005_c0;;0;0
209;c_mass_balance;cpd15671_c0;cpd15671_c0;;0;0
210;c_mass_balance;cpd11432_c0;cpd11432_c0;;0;0
211;c_mass_balance;cpd15677_c0;cpd15677_c0;;0;0
212;c_mass_balance;cpd15605_c0;cpd15605_c0;;0;0
213;c_mass_balance;cpd00066_c0;cpd00066_c0;;0;0
214;c_mass_balance;cpd01977_c0;cpd01977_c0;;0;0
215;c_mass_balance;cpd00395_c0;cpd00395_c0;;0;0
216;c_mass_balance;cpd15357_c0;cpd15357_c0;;0;0
217;c_mass_balance;cpd15269_c0;cpd15269_c0;;0;0
218;c_mass_balance;cpd00794_c0;cpd00794_c0;;0;0
219;c_mass_balance;cpd14938_c0;cpd14938_c0;;0;0
220;c_mass_balance;cpd14939_c0;cpd14939_c0;;0;0
221;c_mass_balance;cpd01646_c0;cpd01646_c0;;0;0
222;c_mass_balance;cpd00123_c0;cpd00123_c0;;0;0
223;c_mass_balance;cpd00788_c0;cpd00788_c0;;0;0
224;c_mass_balance;cpd00085_c0;cpd00085_c0;;0;0
225;c_mass_balance;cpd00029_c0;cpd00029_c0;;0;0
226;c_mass_balance;cpd06717_c0;cpd06717_c0;;0;0
227;c_mass_balance;cpd04103_c0;cpd04103_c0;;0;0
228;c_mass_balance;cpd00383_c0;cpd00383_c0;;0;0
229;c_mass_balance;cpd02030_c0;cpd02030_c0;;0;0
230;c_mass_balance;cpd00873_c0;cpd00873_c0;;0;0
231;c_mass_balance;cpd03471_c0;cpd03471_c0;;0;0
232;c_mass_balance;cpd00504_c0;cpd00504_c0;;0;0
233;c_mass_balance;cpd00516_c0;cpd00516_c0;;0;0
234;c_mass_balance;cpd00224_c0;cpd00224_c0;;0;0
235;c_mass_balance;cpd02428_c0;cpd02428_c0;;0;0
236;c_mass_balance;cpd11585_c0;cpd11585_c0;;0;0
237;c_mass_balance;cpd00035_c0;cpd00035_c0;;0;0
238;c_mass_balance;cpd03214_c0;cpd03214_c0;;0;0
239;c_mass_balance;cpd09410_c0;cpd09410_c0;;0;0
240;c_mass_balance;cpd00652_c0;cpd00652_c0;;0;0
241;c_mass_balance;cpd00515_c0;cpd00515_c0;;0;0
242;c_mass_balance;cpd15553_c0;cpd15553_c0;;0;0
243;c_mass_balance;cpd15529_c0;cpd15529_c0;;0;0
244;c_mass_balance;cpd15336_c0;cpd15336_c0;;0;0
245;c_mass_balance;cpd00655_c0;cpd00655_c0;;0;0
246;c_mass_balance;cpd01775_c0;cpd01775_c0;;0;0
247;c_mass_balance;cpd00103_c0;cpd00103_c0;;0;0
248;c_mass_balance;cpd00858_c0;cpd00858_c0;;0;0
249;c_mass_balance;cpd02431_c0;cpd02431_c0;;0;0
250;c_mass_balance;cpd15479_c0;cpd15479_c0;;0;0
251;c_mass_balance;cpd15469_c0;cpd15469_c0;;0;0
252;c_mass_balance;cpd00114_c0;cpd00114_c0;;0;0
253;c_mass_balance;cpd00126_c0;cpd00126_c0;;0;0
254;e_mass_balance;cpd00001_e0;cpd00001_e0;;0;0
255;c_mass_balance;cpd08301_c0;cpd08301_c0;;0;0
256;c_mass_balance;cpd08615_c0;cpd08615_c0;;0;0
257;c_mass_balance;cpd00755_c0;cpd00755_c0;;0;0
258;c_mass_balance;cpd00774_c0;cpd00774_c0;;0;0
259;c_mass_balance;cpd15557_c0;cpd15557_c0;;0;0
260;c_mass_balance;cpd15533_c0;cpd15533_c0;;0;0
261;c_mass_balance;cpd00299_c0;cpd00299_c0;;0;0
262;c_mass_balance;cpd02857_c0;cpd02857_c0;;0;0
263;c_mass_balance;cpd00699_c0;cpd00699_c0;;0;0
264;c_mass_balance;cpd00387_c0;cpd00387_c0;;0;0
265;c_mass_balance;cpd01489_c0;cpd01489_c0;;0;0
266;c_mass_balance;cpd00108_c0;cpd00108_c0;;0;0
267;c_mass_balance;cpd01171_c0;cpd01171_c0;;0;0
268;c_mass_balance;cpd00087_c0;cpd00087_c0;;0;0
269;c_mass_balance;cpd00802_c0;cpd00802_c0;;0;0
270;c_mass_balance;cpd00290_c0;cpd00290_c0;;0;0
271;c_mass_balance;cpd02152_c0;cpd02152_c0;;0;0
272;c_mass_balance;cpd00051_c0;cpd00051_c0;;0;0
273;c_mass_balance;cpd00588_c0;cpd00588_c0;;0;0
274;c_mass_balance;cpd15328_c0;cpd15328_c0;;0;0
275;c_mass_balance;cpd01407_c0;cpd01407_c0;;0;0
276;c_mass_balance;cpd03722_c0;cpd03722_c0;;0;0
277;c_mass_balance;cpd00311_c0;cpd00311_c0;;0;0
278;c_mass_balance;cpd00626_c0;cpd00626_c0;;0;0
279;c_mass_balance;cpd00521_c0;cpd00521_c0;;0;0
280;c_mass_balance;cpd12547_c0;cpd12547_c0;;0;0
281;c_mass_balance;cpd08286_c0;cpd08286_c0;;0;0
282;c_mass_balance;cpd00128_c0;cpd00128_c0;;0;0
283;c_mass_balance;cpd00101_c0;cpd00101_c0;;0;0
284;c_mass_balance;cpd00279_c0;cpd00279_c0;;0;0
285;c_mass_balance;cpd00247_c0;cpd00247_c0;;0;0
286;c_mass_balance;cpd09818_c0;cpd09818_c0;;0;0
287;c_mass_balance;cpd00078_c0;cpd00078_c0;;0;0
288;c_mass_balance;cpd09819_c0;cpd09819_c0;;0;0
289;c_mass_balance;cpd00036_c0;cpd00036_c0;;0;0
290;c_mass_balance;cpd03762_c0;cpd03762_c0;;0;0
291;c_mass_balance;cpd00077_c0;cpd00077_c0;;0;0
292;c_mass_balance;cpd16346_c0;cpd16346_c0;;0;0
293;c_mass_balance;cpd05238_c0;cpd05238_c0;;0;0
294;c_mass_balance;cpd00357_c0;cpd00357_c0;;0;0
295;c_mass_balance;cpd00297_c0;cpd00297_c0;;0;0
296;c_mass_balance;cpd11588_c0;cpd11588_c0;;0;0
297;c_mass_balance;cpd00129_c0;cpd00129_c0;;0;0
298;c_mass_balance;cpd15546_c0;cpd15546_c0;;0;0
299;c_mass_balance;cpd15539_c0;cpd15539_c0;;0;0
300;c_mass_balance;cpd00296_c0;cpd00296_c0;;0;0
301;c_mass_balance;cpd00277_c0;cpd00277_c0;;0;0
302;c_mass_balance;cpd15339_c0;cpd15339_c0;;0;0
303;c_mass_balance;cpd00214_c0;cpd00214_c0;;0;0
304;c_mass_balance;cpd00365_c0;cpd00365_c0;;0;0
305;c_mass_balance;cpd00134_c0;cpd00134_c0;;0;0
306;c_mass_balance;cpd01691_c0;cpd01691_c0;;0;0
307;c_mass_balance;cpd11468_c0;cpd11468_c0;;0;0
308;c_mass_balance;cpd15521_c0;cpd15521_c0;;0;0
309;c_mass_balance;cpd02501_c0;cpd02501_c0;;0;0
310;c_mass_balance;cpd00007_c0;cpd00007_c0;;0;0
311;c_mass_balance;cpd02731_c0;cpd02731_c0;;0;0
312;c_mass_balance;cpd01651_c0;cpd01651_c0;;0;0
313;c_mass_balance;cpd03407_c0;cpd03407_c0;;0;0
314;e_mass_balance;cpd00013_e0;cpd00013_e0;;0;0
315;c_mass_balance;cpd15322_c0;cpd15322_c0;;0;0
316;c_mass_balance;cpd02090_c0;cpd02090_c0;;0;0
317;c_mass_balance;cpd15343_c0;cpd15343_c0;;0;0
318;c_mass_balance;cpd00397_c0;cpd00397_c0;;0;0
319;c_mass_balance;cpd00038_c0;cpd00038_c0;;0;0
320;c_mass_balance;cpd00957_c0;cpd00957_c0;;0;0
321;c_mass_balance;cpd15327_c0;cpd15327_c0;;0;0
322;c_mass_balance;cpd11620_c0;cpd11620_c0;;0;0
323;c_mass_balance;cpd11621_c0;cpd11621_c0;;0;0
324;c_mass_balance;cpd15704_c0;cpd15704_c0;;0;0
325;c_mass_balance;cpd15680_c0;cpd15680_c0;;0;0
326;c_mass_balance;cpd01501_c0;cpd01501_c0;;0;0
327;c_mass_balance;cpd00086_c0;cpd00086_c0;;0;0
328;c_mass_balance;cpd00465_c0;cpd00465_c0;;0;0
329;c_mass_balance;cpd00596_c0;cpd00596_c0;;0;0
330;c_mass_balance;cpd03963_c0;cpd03963_c0;;0;0
331;c_mass_balance;cpd00073_c0;cpd00073_c0;;0;0
332;c_mass_balance;cpd00327_c0;cpd00327_c0;;0;0
333;c_mass_balance;cpd15329_c0;cpd15329_c0;;0;0
334;c_mass_balance;cpd15526_c0;cpd15526_c0;;0;0
335;c_mass_balance;cpd15312_c0;cpd15312_c0;;0;0
336;c_mass_balance;cpd15527_c0;cpd15527_c0;;0;0
337;c_mass_balance;cpd02730_c0;cpd02730_c0;;0;0
338;c_mass_balance;cpd00875_c0;cpd00875_c0;;0;0
339;c_mass_balance;cpd00346_c0;cpd00346_c0;;0;0
340;c_mass_balance;cpd02120_c0;cpd02120_c0;;0;0
341;c_mass_balance;cpd15309_c0;cpd15309_c0;;0;0
342;c_mass_balance;cpd15524_c0;cpd15524_c0;;0;0
343;c_mass_balance;cpd00076_c0;cpd00076_c0;;0;0
344;c_mass_balance;cpd02298_c0;cpd02298_c0;;0;0
345;c_mass_balance;cpd15606_c0;cpd15606_c0;;0;0
346;c_mass_balance;cpd00069_c0;cpd00069_c0;;0;0
347;c_mass_balance;cpd15364_c0;cpd15364_c0;;0;0
348;c_mass_balance;cpd15358_c0;cpd15358_c0;;0;0
349;c_mass_balance;cpd01080_c0;cpd01080_c0;;0;0
350;c_mass_balance;cpd01318_c0;cpd01318_c0;;0;0
351;c_mass_balance;cpd00526_c0;cpd00526_c0;;0;0
352;c_mass_balance;cpd00300_c0;cpd00300_c0;;0;0
353;c_mass_balance;cpd00040_c0;cpd00040_c0;;0;0
354;c_mass_balance;cpd00906_c0;cpd00906_c0;;0;0
355;c_mass_balance;cpd09027_c0;cpd09027_c0;;0;0
356;c_mass_balance;cpd01567_c0;cpd01567_c0;;0;0
357;c_mass_balance;cpd00083_c0;cpd00083_c0;;0;0
358;c_mass_balance;cpd00286_c0;cpd00286_c0;;0;0
359;c_mass_balance;cpd11214_c0;cpd11214_c0;;0;0
360;c_mass_balance;cpd00031_c0;cpd00031_c0;;0;0
361;c_mass_balance;cpd15342_c0;cpd15342_c0;;0;0
362;c_mass_balance;cpd00068_c0;cpd00068_c0;;0;0
363;c_mass_balance;cpd00090_c0;cpd00090_c0;;0;0
364;c_mass_balance;cpd11912_c0;cpd11912_c0;;0;0
365;c_mass_balance;cpd12227_c0;cpd12227_c0;;0;0
366;c_mass_balance;cpd03244_c0;cpd03244_c0;;0;0
367;c_mass_balance;cpd02733_c0;cpd02733_c0;;0;0
368;c_mass_balance;cpd00102_c0;cpd00102_c0;;0;0
369;c_mass_balance;cpd04058_c0;cpd04058_c0;;0;0
370;c_mass_balance;cpd00095_c0;cpd00095_c0;;0;0
371;c_mass_balance;cpd00349_c0;cpd00349_c0;;0;0
372;c_mass_balance;cpd00236_c0;cpd00236_c0;;0;0
373;c_mass_balance;cpd15561_c0;cpd15561_c0;;0;0
374;c_mass_balance;cpd15560_c0;cpd15560_c0;;0;0
375;c_mass_balance;cpd11580_c0;cpd11580_c0;;0;0
376;c_mass_balance;cpd00053_c0;cpd00053_c0;;0;0
377;c_mass_balance;cpd15337_c0;cpd15337_c0;;0;0
378;c_mass_balance;cpd03847_c0;cpd03847_c0;;0;0
379;c_mass_balance;cpd00322_c0;cpd00322_c0;;0;0
380;c_mass_balance;cpd00508_c0;cpd00508_c0;;0;0
381;c_mass_balance;cpd11624_c0;cpd11624_c0;;0;0
382;c_mass_balance;cpd00301_c0;cpd00301_c0;;0;0
383;c_mass_balance;cpd11979_c0;cpd11979_c0;;0;0
384;c_mass_balance;cpd02601_c0;cpd02601_c0;;0;0
385;c_mass_balance;cpd00072_c0;cpd00072_c0;;0;0
386;c_mass_balance;cpd00288_c0;cpd00288_c0;;0;0
387;c_mass_balance;cpd15694_c0;cpd15694_c0;;0;0
388;c_mass_balance;cpd15700_c0;cpd15700_c0;;0;0
389;c_mass_balance;cpd11582_c0;cpd11582_c0;;0;0
390;c_mass_balance;cpd00161_c0;cpd00161_c0;;0;0
391;c_mass_balance;cpd00293_c0;cpd00293_c0;;0;0
392;c_mass_balance;cpd02611_c0;cpd02611_c0;;0;0
393;c_mass_balance;cpd00094_c0;cpd00094_c0;;0;0
394;c_mass_balance;cpd15341_c0;cpd15341_c0;;0;0
395;c_mass_balance;cpd03555_c0;cpd03555_c0;;0;0
396;c_mass_balance;cpd02890_c0;cpd02890_c0;;0;0
397;c_mass_balance;cpd00111_c0;cpd00111_c0;;0;0
398;c_mass_balance;cpd00805_c0;cpd00805_c0;;0;0
399;c_mass_balance;cpd02371_c0;cpd02371_c0;;0;0
400;c_mass_balance;cpd00642_c0;cpd00642_c0;;0;0
401;c_mass_balance;cpd00831_c0;cpd00831_c0;;0;0
402;c_mass_balance;cpd01982_c0;cpd01982_c0;;0;0
403;c_mass_balance;cpd15277_c0;cpd15277_c0;;0;0
404;c_mass_balance;cpd00184_c0;cpd00184_c0;;0;0
405;c_mass_balance;cpd00509_c0;cpd00509_c0;;0;0
406;c_mass_balance;cpd00151_c0;cpd00151_c0;;0;0
407;c_mass_balance;cpd11481_c0;cpd11481_c0;;0;0
408;c_mass_balance;cpd11485_c0;cpd11485_c0;;0;0
409;c_mass_balance;cpd09801_c0;cpd09801_c0;;0;0
410;c_mass_balance;cpd00176_c0;cpd00176_c0;;0;0
411;c_mass_balance;cpd02663_c0;cpd02663_c0;;0;0
412;c_mass_balance;cpd00541_c0;cpd00541_c0;;0;0
413;c_mass_balance;cpd14955_c0;cpd14955_c0;;0;0
414;c_mass_balance;cpd00182_c0;cpd00182_c0;;0;0
415;c_mass_balance;cpd14887_c0;cpd14887_c0;;0;0
416;c_mass_balance;cpd16301_c0;cpd16301_c0;;0;0
417;c_mass_balance;cpd08375_c0;cpd08375_c0;;0;0
418;c_mass_balance;cpd03421_c0;cpd03421_c0;;0;0
419;c_mass_balance;cpd02787_c0;cpd02787_c0;;0;0
420;c_mass_balance;cpd01736_c0;cpd01736_c0;;0;0
421;c_mass_balance;cpd00019_c0;cpd00019_c0;;0;0
422;c_mass_balance;cpd00062_c0;cpd00062_c0;;0;0
423;c_mass_balance;cpd15323_c0;cpd15323_c0;;0;0
424;c_mass_balance;cpd00145_c0;cpd00145_c0;;0;0
425;c_mass_balance;cpd00843_c0;cpd00843_c0;;0;0
426;c_mass_balance;cpd15603_c0;cpd15603_c0;;0;0
427;c_mass_balance;cpd00084_c0;cpd00084_c0;;0;0
428;c_mass_balance;cpd11435_c0;cpd11435_c0;;0;0
429;c_mass_balance;cpd15673_c0;cpd15673_c0;;0;0
430;c_mass_balance;cpd15679_c0;cpd15679_c0;;0;0
431;c_mass_balance;cpd15330_c0;cpd15330_c0;;0;0
432;c_mass_balance;cpd15298_c0;cpd15298_c0;;0;0
433;c_mass_balance;cpd15354_c0;cpd15354_c0;;0;0
434;c_mass_balance;cpd11480_c0;cpd11480_c0;;0;0
435;c_mass_balance;cpd11489_c0;cpd11489_c0;;0;0
436;c_mass_balance;cpd00065_c0;cpd00065_c0;;0;0
437;c_mass_balance;cpd00318_c0;cpd00318_c0;;0;0
438;c_mass_balance;cpd00152_c0;cpd00152_c0;;0;0
439;c_mass_balance;cpd00190_c0;cpd00190_c0;;0;0
440;c_mass_balance;cpd00863_c0;cpd00863_c0;;0;0
441;c_mass_balance;cpd14475_c0;cpd14475_c0;;0;0
442;c_mass_balance;cpd11849_c0;cpd11849_c0;;0;0
443;c_mass_balance;cpd14474_c0;cpd14474_c0;;0;0
444;c_mass_balance;cpd00057_c0;cpd00057_c0;;0;0
445;c_mass_balance;cpd13383_c0;cpd13383_c0;;0;0
446;c_mass_balance;cpd12572_c0;cpd12572_c0;;0;0
447;c_mass_balance;cpd00862_c0;cpd00862_c0;;0;0
448;c_mass_balance;cpd02340_c0;cpd02340_c0;;0;0
449;c_mass_balance;cpd00499_c0;cpd00499_c0;;0;0
450;c_mass_balance;cpd02074_c0;cpd02074_c0;;0;0
451;c_mass_balance;cpd00922_c0;cpd00922_c0;;0;0
452;c_mass_balance;cpd01441_c0;cpd01441_c0;;0;0
453;c_mass_balance;cpd11587_c0;cpd11587_c0;;0;0
454;c_mass_balance;cpd00120_c0;cpd00120_c0;;0;0
455;c_mass_balance;cpd00211_c0;cpd00211_c0;;0;0
456;c_mass_balance;cpd01329_c0;cpd01329_c0;;0;0
457;c_mass_balance;cpd00907_c0;cpd00907_c0;;0;0
458;c_mass_balance;cpd00355_c0;cpd00355_c0;;0;0
459;c_mass_balance;cpd02016_c0;cpd02016_c0;;0;0
460;c_mass_balance;cpd11583_c0;cpd11583_c0;;0;0
461;c_mass_balance;cpd00107_c0;cpd00107_c0;;0;0
462;c_mass_balance;cpd00358_c0;cpd00358_c0;;0;0
463;c_mass_balance;cpd00978_c0;cpd00978_c0;;0;0
464;c_mass_balance;cpd16335_c0;cpd16335_c0;;0;0
465;c_mass_balance;cpd03451_c0;cpd03451_c0;;0;0
466;c_mass_balance;cpd00227_c0;cpd00227_c0;;0;0
467;c_mass_balance;cpd00809_c0;cpd00809_c0;;0;0
468;c_mass_balance;cpd15182_c0;cpd15182_c0;;0;0
469;c_mass_balance;cpd15176_c0;cpd15176_c0;;0;0
470;c_mass_balance;cpd02414_c0;cpd02414_c0;;0;0
471;c_mass_balance;cpd02465_c0;cpd02465_c0;;0;0
472;c_mass_balance;cpd15552_c0;cpd15552_c0;;0;0
473;c_mass_balance;cpd15528_c0;cpd15528_c0;;0;0
474;c_mass_balance;cpd00169_c0;cpd00169_c0;;0;0
475;c_mass_balance;cpd00203_c0;cpd00203_c0;;0;0
476;c_mass_balance;cpd00242_c0;cpd00242_c0;;0;0
477;c_mass_balance;cpd00246_c0;cpd00246_c0;;0;0
478;c_mass_balance;cpd00428_c0;cpd00428_c0;;0;0
479;c_mass_balance;cpd00241_c0;cpd00241_c0;;0;0
